%	reads	taxReads	kmers	dup	cov	taxID	rank	taxName
0.0002712	73	70	117	4.32	8.184e-06	33986	genus	                  Exiguobacterium
1.114e-05	3	0	67	1.49	2.303e-05	360911	species	                    Exiguobacterium sp. AT1b
1.114e-05	3	0	67	1.49	2.303e-05	1000020166	assembly	                      GCF_000023045.1 Exiguobacterium sp. AT1b
1.114e-05	3	3	67	1.49	2.303e-05	1000020167	sequence	                        NC_012673.1 Exiguobacterium sp. AT1b, complete genome
2.6e-05	7	0	13	5.31	9.236e-06	539738	no rank	                Bacillales Family XI. Incertae Sedis
2.6e-05	7	0	13	5.31	9.236e-06	1378	genus	                  Gemella
2.6e-05	7	0	13	5.31	9.236e-06	1785995	species	                    Gemella sp. oral taxon 928
2.6e-05	7	0	13	5.31	9.236e-06	1000023309	assembly	                      GCF_001553915.1 Gemella sp. oral taxon 928 strain=W2231
2.6e-05	7	7	13	5.31	9.236e-06	1000023310	sequence	                        NZ_CP014233.1 Gemella sp. oral taxon 928, complete genome
0.0002675	72	0	835	1.93	8.716e-06	90964	family	              Staphylococcaceae
0.00026	70	20	677	2.14	8.006e-06	1279	genus	                Staphylococcus
6.687e-05	18	18	21	12.6	6.168e-06	1295	species	                  Staphylococcus schleiferi
6.687e-05	18	0	44	2.68	4.281e-06	1280	species	                  Staphylococcus aureus
5.944e-05	16	0	29	3.55	1.608e-05	46170	subspecies	                    Staphylococcus aureus subsp. aureus
2.972e-05	8	0	12	3.67	7.932e-05	985006	no rank	                      Staphylococcus aureus subsp. aureus LGA251
2.972e-05	8	0	12	3.67	7.932e-05	1000008807	assembly	                        GCF_000237265.1 Staphylococcus aureus subsp. aureus LGA251
2.972e-05	8	8	12	3.67	7.966e-05	1000008808	sequence	                          NC_017349.1 Staphylococcus aureus subsp. aureus LGA251 complete genome sequence
2.6e-05	7	0	12	4.5	0.0009018	1006543	no rank	                      Staphylococcus aureus subsp. aureus T0131
2.6e-05	7	0	12	4.5	0.0009018	1000008802	assembly	                        GCF_000204665.1 Staphylococcus aureus subsp. aureus T0131
2.6e-05	7	7	12	4.5	0.0009018	1000008803	sequence	                          NC_017347.1 Staphylococcus aureus subsp. aureus T0131, complete genome
3.715e-06	1	0	5	1	8.864e-05	1343064	no rank	                      Staphylococcus aureus subsp. aureus ST772-MRSA-V
3.715e-06	1	0	5	1	8.864e-05	1000008895	assembly	                        GCF_000828035.1 Staphylococcus aureus subsp. aureus ST772-MRSA-V strain=DAR4145
3.715e-06	1	1	5	1	8.864e-05	1000008896	sequence	                          NZ_CP010526.1 Staphylococcus aureus subsp. aureus ST772-MRSA-V strain DAR4145, complete genome
3.715e-06	1	0	10	1	0.002921	1000009122	assembly	                    GCF_002442975.1 Staphylococcus aureus strain=HZW450
3.715e-06	1	1	10	1	0.002921	1000009123	sequence	                      NZ_CP020741.1 Staphylococcus aureus strain HZW450 chromosome, complete genome
3.715e-06	1	0	5	1	0.0006918	1000009473	assembly	                    GCF_002089055.1 Staphylococcus aureus strain=GD5
3.715e-06	1	1	5	1	0.0006918	1000009474	sequence	                      NZ_CP019592.1 Staphylococcus aureus strain GD5, complete genome
1.857e-05	5	0	12	6.5	5.626e-06	70255	species	                  Staphylococcus condimenti
1.857e-05	5	0	12	6.5	0.0001373	1000017472	assembly	                    GCF_001922405.1 Staphylococcus condimenti strain=StO 2014-01
1.857e-05	5	5	12	6.5	0.0001738	1000017473	sequence	                      NZ_CP018776.1 Staphylococcus condimenti strain StO 2014-01, complete genome
7.43e-06	2	1	13	1	2.958e-06	1282	species	                  Staphylococcus epidermidis
3.715e-06	1	0	8	1	3.675e-05	1000009154	assembly	                    GCF_000759555.1 Staphylococcus epidermidis strain=SEI
3.715e-06	1	1	8	1	4.02e-05	1000009155	sequence	                      NZ_CP009046.1 Staphylococcus epidermidis strain SEI, complete genome
7.43e-06	2	2	2	2	6.996e-07	29388	species	                  Staphylococcus capitis
3.715e-06	1	0	22	1	8.311e-06	29385	species	                  Staphylococcus saprophyticus
3.715e-06	1	0	22	1	0.0001179	147452	subspecies	                    Staphylococcus saprophyticus subsp. saprophyticus
3.715e-06	1	0	22	1	0.0001179	342451	no rank	                      Staphylococcus saprophyticus subsp. saprophyticus ATCC 15305
3.715e-06	1	0	22	1	0.0001179	1000015256	assembly	                        GCF_000010125.1 Staphylococcus saprophyticus subsp. saprophyticus ATCC 15305
3.715e-06	1	1	22	1	0.0001344	1000015257	sequence	                          NC_007350.1 Staphylococcus saprophyticus subsp. saprophyticus ATCC 15305 DNA, complete genome
3.715e-06	1	0	16	1	6.733e-06	170573	species	                  Staphylococcus pettenkoferi
3.715e-06	1	0	16	1	6.733e-06	1000018931	assembly	                    GCF_002208805.1 Staphylococcus pettenkoferi strain=FDAARGOS_288
3.715e-06	1	1	16	1	6.733e-06	1000018932	sequence	                      NZ_CP022096.1 Staphylococcus pettenkoferi strain FDAARGOS_288, complete genome
3.715e-06	1	0	15	1	6.003e-06	61015	species	                  Staphylococcus succinus
3.715e-06	1	0	15	1	6.003e-06	1000017150	assembly	                    GCF_001902315.1 Staphylococcus succinus strain=14BME20
3.715e-06	1	1	15	1	6.003e-06	1000017151	sequence	                      NZ_CP018199.1 Staphylococcus succinus strain 14BME20, complete genome
3.715e-06	1	1	6	1	1.965e-06	28035	species	                  Staphylococcus lugdunensis
3.715e-06	1	0	2	1	7.584e-07	1296	species	                  Staphylococcus sciuri
3.715e-06	1	0	2	1	7.584e-07	1000009196	assembly	                    GCF_002209165.1 Staphylococcus sciuri strain=FDAARGOS_285
3.715e-06	1	1	2	1	7.811e-07	1000009197	sequence	                      NZ_CP022046.1 Staphylococcus sciuri strain FDAARGOS_285, complete genome
3.715e-06	1	0	17	1	2.464e-06	69965	genus	                Macrococcus
3.715e-06	1	0	5	1	2.424e-06	1855823	species	                  Macrococcus canis
3.715e-06	1	0	5	1	2.424e-06	1000023599	assembly	                    GCF_002119805.1 Macrococcus canis strain=KM45013
3.715e-06	1	1	5	1	2.424e-06	1000023600	sequence	                      NZ_CP021059.1 Macrococcus canis strain KM45013, complete genome
3.715e-06	1	0	8	1	3e-06	45669	genus	                Salinicoccus
3.715e-06	1	0	8	1	3e-06	407035	species	                  Salinicoccus halodurans
3.715e-06	1	0	8	1	3e-06	1000020469	assembly	                    GCF_001005905.1 Salinicoccus halodurans strain=H3B36
3.715e-06	1	1	8	1	3e-06	1000020470	sequence	                      NZ_CP011366.1 Salinicoccus halodurans strain H3B36, complete genome
0.000208	56	22	108	7.33	1.583e-06	186818	family	              Planococcaceae
0.0001226	33	33	66	7.32	2.012e-06	1372	genus	                Planococcus
3.715e-06	1	0	15	1.07	2.941e-06	648800	genus	                Solibacillus
3.715e-06	1	0	15	1.07	2.941e-06	76853	species	                  Solibacillus silvestris
3.715e-06	1	0	15	1.07	1.112e-05	1002809	no rank	                    Solibacillus silvestris StLB046
3.715e-06	1	0	15	1.07	1.112e-05	1000017599	assembly	                      GCF_000271325.1 Solibacillus silvestris StLB046
3.715e-06	1	1	15	1.07	1.123e-05	1000017600	sequence	                        NC_018065.1 Solibacillus silvestris StLB046 DNA, complete genome
0.00013	35	3	161	2.88	6.596e-07	186822	family	              Paenibacillaceae
8.173e-05	22	1	110	2.62	5.072e-07	44249	genus	                Paenibacillus
3.715e-05	10	0	31	1.74	5.803e-06	1616788	species	                  Paenibacillus bovis
3.715e-05	10	0	31	1.74	5.803e-06	1000022766	assembly	                    GCF_001421015.2 Paenibacillus bovis strain=BD3526
3.715e-05	10	10	31	1.74	5.978e-06	1000022767	sequence	                      NZ_CP013023.1 Paenibacillus sp. BD3526, complete genome
1.486e-05	4	0	5	1.8	2.407e-07	1406	species	                  Paenibacillus polymyxa
1.486e-05	4	0	4	2	6.131e-06	1429244	no rank	                    Paenibacillus polymyxa CR1
1.486e-05	4	0	4	2	6.131e-06	1000010649	assembly	                      GCF_000507205.3 Paenibacillus polymyxa CR1
1.486e-05	4	4	4	2	6.131e-06	1000010650	sequence	                        NC_023037.2 Paenibacillus polymyxa CR1, complete genome
1.114e-05	3	0	15	2	1.88e-06	414771	species	                  Paenibacillus donghaensis
1.114e-05	3	0	15	2	1.88e-06	1000020514	assembly	                    GCF_002192415.1 Paenibacillus donghaensis strain=KCTC 13049
1.114e-05	3	3	15	2	1.88e-06	1000020515	sequence	                      NZ_CP021780.1 Paenibacillus donghaensis strain KCTC 13049 chromosome, complete genome
7.43e-06	2	0	1	2	9.96e-08	44251	species	                  Paenibacillus durus
7.43e-06	2	0	1	2	2.232e-07	1333534	no rank	                    Paenibacillus durus ATCC 35681
7.43e-06	2	0	1	2	2.232e-07	1000016453	assembly	                      GCF_000993825.1 Paenibacillus durus ATCC 35681
7.43e-06	2	2	1	2	2.232e-07	1000016454	sequence	                        NZ_CP011114.1 Paenibacillus durus ATCC 35681, complete genome
3.715e-06	1	0	3	1	5.209e-07	1464	species	                  Paenibacillus larvae
3.715e-06	1	0	3	1	1.866e-06	1477	subspecies	                    Paenibacillus larvae subsp. pulvifaciens
3.715e-06	1	0	3	1	4.668e-06	1000011213	assembly	                      GCF_002082155.1 Paenibacillus larvae subsp. pulvifaciens strain=SAG 10367
3.715e-06	1	1	3	1	5.62e-06	1000011214	sequence	                        NZ_CP020557.1 Paenibacillus larvae subsp. pulvifaciens strain SAG 10367, complete genome
3.715e-06	1	0	1	1	1.925e-07	1695218	species	                  Paenibacillus sp. 32O-W
3.715e-06	1	0	1	1	1.925e-07	1000023053	assembly	                    GCF_001465275.1 Paenibacillus sp. 32O-W
3.715e-06	1	1	1	1	1.925e-07	1000023054	sequence	                      NZ_CP013653.1 Paenibacillus sp. 32O-W, complete genome
2.6e-05	7	0	17	3.18	4.2e-06	76632	genus	                Thermobacillus
2.6e-05	7	0	17	3.18	4.2e-06	377615	species	                  Thermobacillus composti
2.6e-05	7	0	17	3.18	4.2e-06	717605	no rank	                    Thermobacillus composti KWC4
2.6e-05	7	0	17	3.18	4.2e-06	1000020329	assembly	                      GCF_000227705.2 Thermobacillus composti KWC4
2.6e-05	7	7	17	3.18	4.356e-06	1000020330	sequence	                        NC_019897.1 Thermobacillus composti KWC4, complete genome
1.114e-05	3	2	16	1.19	1.009e-06	55080	genus	                Brevibacillus
3.715e-06	1	0	6	1	1.243e-06	1393	species	                  Brevibacillus brevis
3.715e-06	1	0	6	1	1.243e-06	358681	no rank	                    Brevibacillus brevis NBRC 100599
3.715e-06	1	0	6	1	1.243e-06	1000010339	assembly	                      GCF_000010165.1 Brevibacillus brevis NBRC 100599 strain=NBRC 100599 (= 47)
3.715e-06	1	1	6	1	1.243e-06	1000010340	sequence	                        NC_012491.1 Brevibacillus brevis NBRC 100599 DNA, complete genome
2.972e-05	8	0	16	7.44	4.725e-06	186824	family	              Thermoactinomycetaceae
2.972e-05	8	0	16	7.44	4.725e-06	1677050	genus	                Novibacillus
2.972e-05	8	0	16	7.44	4.725e-06	1471761	species	                  Novibacillus thermophilus
2.972e-05	8	0	16	7.44	4.725e-06	1000022434	assembly	                    GCF_002005165.1 Novibacillus thermophilus strain=SG-1
2.972e-05	8	8	16	7.44	4.725e-06	1000022435	sequence	                      NZ_CP019699.1 Novibacillus thermophilus strain SG-1, complete genome
1.114e-05	3	0	37	1	1.481e-06	186820	family	              Listeriaceae
7.43e-06	2	0	27	1	1.117e-05	2755	genus	                Brochothrix
7.43e-06	2	2	27	1	1.117e-05	2756	species	                  Brochothrix thermosphacta
3.715e-06	1	0	10	1	4.432e-07	1637	genus	                Listeria
3.715e-06	1	0	10	1	9.95e-07	1639	species	                  Listeria monocytogenes
3.715e-06	1	0	10	1	0.0009622	1000012316	assembly	                    GCF_002043045.1 Listeria monocytogenes strain=ICDC-LM188
3.715e-06	1	1	10	1	0.0009622	1000012317	sequence	                      NZ_CP015593.1 Listeria monocytogenes strain ICDC-LM188, complete genome
0.0007058	190	7	2689	3.07	7.106e-06	186826	order	            Lactobacillales
0.0004086	110	0	1567	2.51	1.259e-05	1300	family	              Streptococcaceae
0.0002675	72	55	1269	1.92	1.202e-05	1301	genus	                Streptococcus
3.343e-05	9	8	19	6.68	2.694e-06	1307	species	                  Streptococcus suis
3.715e-06	1	0	1	1	2.246e-06	1340847	no rank	                    Streptococcus suis T15
3.715e-06	1	0	1	1	2.246e-06	1000009251	assembly	                      GCF_000494895.1 Streptococcus suis T15
3.715e-06	1	1	1	1	2.246e-06	1000009252	sequence	                        NC_022665.1 Streptococcus suis T15, complete genome
1.114e-05	3	0	59	1	3.014e-05	1825069	species	                  Streptococcus marmotae
1.114e-05	3	0	59	1	3.014e-05	1000023434	assembly	                    GCF_001623565.1 Streptococcus marmotae strain=HTS5
1.114e-05	3	3	59	1	3.028e-05	1000023435	sequence	                      NZ_CP015196.1 Streptococcus marmotae strain HTS5, complete genome
7.43e-06	2	1	11	1.27	2.67e-06	1313	species	                  Streptococcus pneumoniae
3.715e-06	1	0	4	1.75	0.001966	869311	no rank	                    Streptococcus pneumoniae SPN032672
3.715e-06	1	0	4	1.75	0.001966	1000009579	assembly	                      GCF_000211075.1 Streptococcus pneumoniae SPN032672
3.715e-06	1	1	4	1.75	0.001966	1000009580	sequence	                        NC_021003.1 Streptococcus pneumoniae SPN032672 draft genome
7.43e-06	2	0	9	1	2.522e-06	28037	species	                  Streptococcus mitis
3.715e-06	1	0	7	1	6.429e-06	365659	no rank	                    Streptococcus mitis B6
3.715e-06	1	0	7	1	6.429e-06	1000013831	assembly	                      GCF_000027165.1 Streptococcus mitis B6
3.715e-06	1	1	7	1	6.429e-06	1000013832	sequence	                        NC_013853.1 Streptococcus mitis B6, complete genome
3.715e-06	1	0	2	1	1.64e-06	1000013833	assembly	                    GCF_001560895.1 Streptococcus mitis strain=SVGS_061
3.715e-06	1	1	2	1	1.64e-06	1000013834	sequence	                      NZ_CP014326.1 Streptococcus mitis strain SVGS_061, complete genome
3.715e-06	1	0	54	1	2.696e-05	1305	species	                  Streptococcus sanguinis
3.715e-06	1	0	54	1	2.696e-05	388919	no rank	                    Streptococcus sanguinis SK36
3.715e-06	1	0	54	1	2.696e-05	1000009518	assembly	                      GCF_000014205.1 Streptococcus sanguinis SK36
3.715e-06	1	1	54	1	2.696e-05	1000009519	sequence	                        NC_009009.1 Streptococcus sanguinis SK36 chromosome, complete genome
0.0001412	38	0	123	10.3	6.54e-06	1357	genus	                Lactococcus
0.0001337	36	36	53	21.8	4.765e-06	1358	species	                  Lactococcus lactis
7.43e-06	2	0	25	1.88	1.113e-05	1364	species	                  Lactococcus piscium
7.43e-06	2	0	25	1.88	1.113e-05	297352	no rank	                    Lactococcus piscium MKFS47
7.43e-06	2	0	25	1.88	1.113e-05	1000010135	assembly	                      GCF_000981525.1 Lactococcus piscium MKFS47
7.43e-06	2	2	25	1.88	1.146e-05	1000010136	sequence	                        NZ_LN774769.1 Lactococcus piscium MKFS47 genome assembly L_piscium, chromosome : I
0.0001746	47	0	501	2.51	3.364e-06	33958	family	              Lactobacillaceae
0.0001746	47	32	461	2.55	3.326e-06	1578	genus	                Lactobacillus
1.857e-05	5	0	46	1.35	9.363e-06	1624	species	                  Lactobacillus salivarius
7.43e-06	2	0	15	1.87	5.701e-05	1194971	no rank	                    Lactobacillus salivarius str. Ren
7.43e-06	2	0	15	1.87	5.701e-05	1000012069	assembly	                      GCF_001011095.1 Lactobacillus salivarius str. Ren
7.43e-06	2	2	15	1.87	7.784e-05	1000012070	sequence	                        NZ_CP011403.1 Lactobacillus salivarius str. Ren, complete genome
7.43e-06	2	0	4	1.5	1.232e-05	1000012073	assembly	                    GCF_002162055.1 Lactobacillus salivarius strain=ZLS006
7.43e-06	2	2	4	1.5	1.691e-05	1000012074	sequence	                      NZ_CP020858.1 Lactobacillus salivarius strain ZLS006, complete genome
3.715e-06	1	0	25	1.04	5.109e-05	1000012058	assembly	                    GCF_000758365.1 Lactobacillus salivarius strain=JCM1046
3.715e-06	1	1	25	1.04	0.0001119	1000012059	sequence	                      NZ_CP007646.1 Lactobacillus salivarius strain JCM1046, complete genome
1.486e-05	4	4	30	3.13	4.882e-06	1598	species	                  Lactobacillus reuteri
1.114e-05	3	3	28	1.79	4.865e-06	1580	species	                  Lactobacillus brevis
3.715e-06	1	0	9	1.22	7.983e-07	655183	species group	                  Lactobacillus casei group
3.715e-06	1	0	9	1.22	3.474e-06	1597	species	                    Lactobacillus paracasei
3.715e-06	1	0	9	1.22	9.68e-05	1000011948	assembly	                      GCF_001514415.1 Lactobacillus paracasei strain=KL1
3.715e-06	1	1	9	1.22	9.68e-05	1000011949	sequence	                        NZ_CP013921.1 Lactobacillus paracasei strain KL1, complete genome
3.715e-06	1	0	5	1	3.348e-06	148814	species	                  Lactobacillus kunkeei
3.715e-06	1	0	5	1	3.348e-06	1000018647	assembly	                    GCF_001314945.1 Lactobacillus kunkeei strain=MP2
3.715e-06	1	1	5	1	3.348e-06	1000018648	sequence	                      NZ_CP012920.1 Lactobacillus kunkeei strain MP2, complete genome
3.715e-06	1	0	1	2	8.52e-07	1625	species	                  Lactobacillus sanfranciscensis
3.715e-06	1	0	1	2	8.52e-07	714313	no rank	                    Lactobacillus sanfranciscensis TMW 1.1304
3.715e-06	1	0	1	2	8.52e-07	1000012087	assembly	                      GCF_000225325.1 Lactobacillus sanfranciscensis TMW 1.1304
3.715e-06	1	1	1	2	8.879e-07	1000012088	sequence	                        NC_015978.1 Lactobacillus sanfranciscensis TMW 1.1304, complete genome
3.715e-05	10	1	202	2.22	7.194e-06	81850	family	              Leuconostocaceae
2.6e-05	7	5	86	3.79	5.234e-06	1243	genus	                Leuconostoc
3.715e-06	1	0	25	1	1.484e-05	33964	species	                  Leuconostoc citreum
3.715e-06	1	0	25	1	1.484e-05	349519	no rank	                    Leuconostoc citreum KM20
3.715e-06	1	0	25	1	1.484e-05	1000015802	assembly	                      GCF_000026405.1 Leuconostoc citreum KM20
3.715e-06	1	1	25	1	1.513e-05	1000015803	sequence	                        NC_010471.1 Leuconostoc citreum KM20, complete genome
3.715e-06	1	1	20	1	3.884e-06	1245	species	                  Leuconostoc mesenteroides
3.715e-06	1	1	66	1	6.586e-06	46255	genus	                Weissella
3.715e-06	1	0	11	1	6.874e-06	46254	genus	                Oenococcus
3.715e-06	1	0	11	1	6.874e-06	1247	species	                  Oenococcus oeni
3.715e-06	1	0	11	1	6.874e-06	203123	no rank	                    Oenococcus oeni PSU-1
3.715e-06	1	0	11	1	6.874e-06	1000008674	assembly	                      GCF_000014385.1 Oenococcus oeni PSU-1
3.715e-06	1	1	11	1	6.874e-06	1000008675	sequence	                        NC_008528.1 Oenococcus oeni PSU-1, complete genome
2.6e-05	7	1	21	1.95	1.261e-06	186828	family	              Carnobacteriaceae
1.857e-05	5	2	2	4.5	4.996e-07	1470540	genus	                Jeotgalibaca
1.114e-05	3	0	1	4	5.191e-07	708126	species	                  Jeotgalibaca dankookensis
1.114e-05	3	0	1	4	5.191e-07	1000021325	assembly	                    GCF_002005405.1 Jeotgalibaca dankookensis strain=EX-07
1.114e-05	3	3	1	4	5.239e-07	1000021326	sequence	                      NZ_CP019728.1 Jeotgalibaca dankookensis strain EX-07, complete genome
3.715e-06	1	0	5	1	2.044e-06	191769	genus	                Marinilactibacillus
3.715e-06	1	0	5	1	2.044e-06	1911586	species	                  Marinilactibacillus sp. 15R
3.715e-06	1	0	5	1	2.044e-06	1000023748	assembly	                    GCF_001895285.1 Marinilactibacillus sp. 15R
3.715e-06	1	1	5	1	2.044e-06	1000023749	sequence	                      NZ_CP017761.1 Marinilactibacillus sp. 15R, complete genome
2.229e-05	6	0	45	2.53	9.505e-07	81852	family	              Enterococcaceae
1.857e-05	5	2	40	2.65	1.062e-06	1350	genus	                Enterococcus
1.114e-05	3	1	26	3.04	3.903e-06	1351	species	                  Enterococcus faecalis
7.43e-06	2	0	1	4	7.765e-06	474186	no rank	                    Enterococcus faecalis OG1RF
7.43e-06	2	0	1	4	7.765e-06	1000009778	assembly	                      GCF_000172575.2 Enterococcus faecalis OG1RF
7.43e-06	2	2	1	4	7.765e-06	1000009779	sequence	                        NC_017316.1 Enterococcus faecalis OG1RF, complete genome
3.715e-06	1	0	5	1.6	1.422e-06	51668	genus	                Tetragenococcus
3.715e-06	1	0	5	1.6	1.422e-06	51669	species	                  Tetragenococcus halophilus
3.715e-06	1	0	3	2	5.722e-06	1000016719	assembly	                    GCF_002243535.1 Tetragenococcus halophilus strain=KUD23
3.715e-06	1	1	3	2	5.722e-06	1000016720	sequence	                      NZ_CP020017.1 Tetragenococcus halophilus strain KUD23, complete genome
1.114e-05	3	0	71	1	5.702e-06	186827	family	              Aerococcaceae
1.114e-05	3	2	71	1	5.702e-06	1375	genus	                Aerococcus
3.715e-06	1	0	10	1	5.126e-06	119206	species	                  Aerococcus sanguinicola
3.715e-06	1	0	10	1	5.126e-06	1000018414	assembly	                    GCF_001543145.1 Aerococcus sanguinicola strain=CCUG43001
3.715e-06	1	1	10	1	5.126e-06	1000018415	sequence	                      NZ_CP014160.1 Aerococcus sanguinicola strain CCUG43001, complete genome
8.173e-05	22	0	135	1.95	3.515e-06	909932	class	          Negativicutes
6.315e-05	17	0	76	2.58	7.535e-06	1843489	order	            Veillonellales
6.315e-05	17	0	76	2.58	7.535e-06	31977	family	              Veillonellaceae
4.086e-05	11	2	54	2.5	1.027e-05	29465	genus	                Veillonella
3.343e-05	9	2	19	4.84	5.773e-06	29466	species	                  Veillonella parvula
2.6e-05	7	0	7	2.86	5.426e-06	1000015472	assembly	                    GCF_002005185.1 Veillonella parvula strain=UTDB1-3
2.6e-05	7	7	7	2.86	5.426e-06	1000015473	sequence	                      NZ_CP019721.1 Veillonella parvula strain UTDB1-3, complete genome
1.486e-05	4	0	13	4	1.104e-05	39948	genus	                Dialister
1.486e-05	4	0	13	4	1.104e-05	39950	species	                  Dialister pneumosintes
1.486e-05	4	0	13	4	1.104e-05	1000016238	assembly	                    GCF_001717505.1 Dialister pneumosintes strain=F0677
1.486e-05	4	4	13	4	1.104e-05	1000016239	sequence	                      NZ_CP017037.1 Dialister pneumosintes strain F0677, complete genome
3.715e-06	1	0	6	1	4.611e-06	909928	genus	                Negativicoccus
3.715e-06	1	0	6	1	4.611e-06	1702287	species	                  Negativicoccus massiliensis
3.715e-06	1	0	6	1	4.611e-06	1000023089	assembly	                    GCF_900155405.1 Negativicoccus massiliensis strain=AT7
3.715e-06	1	1	6	1	4.611e-06	1000023090	sequence	                      NZ_LT700188.1 Negativicoccus massiliensis strain AT7 genome assembly, chromosome: contig00001
3.715e-06	1	0	3	1	1.277e-06	906	genus	                Megasphaera
3.715e-06	1	0	3	1	1.277e-06	907	species	                  Megasphaera elsdenii
3.715e-06	1	0	3	1	1.277e-06	1458465	no rank	                    Megasphaera elsdenii 14-14
3.715e-06	1	0	3	1	1.277e-06	1000008175	assembly	                      GCF_001304715.1 Megasphaera elsdenii 14-14
3.715e-06	1	1	3	1	1.277e-06	1000008176	sequence	                        NZ_CP009240.1 Megasphaera elsdenii 14-14, complete genome
1.114e-05	3	0	54	1.15	2.274e-06	909929	order	            Selenomonadales
1.114e-05	3	0	52	1.15	3.746e-06	1843491	family	              Selenomonadaceae
1.114e-05	3	1	52	1.15	4.37e-06	970	genus	                Selenomonas
3.715e-06	1	0	23	1	1.894e-05	712538	species	                  Selenomonas sp. oral taxon 478
3.715e-06	1	0	23	1	1.894e-05	1000021338	assembly	                    GCF_001189555.1 Selenomonas sp. oral taxon 478 strain=F0592
3.715e-06	1	1	23	1	1.894e-05	1000021339	sequence	                      NZ_CP012071.1 Selenomonas sp. oral taxon 478, complete genome
3.715e-06	1	0	11	1	3.167e-06	971	species	                  Selenomonas ruminantium
3.715e-06	1	0	11	1	3.167e-06	114197	subspecies	                    Selenomonas ruminantium subsp. lactilytica
3.715e-06	1	0	11	1	3.167e-06	927704	no rank	                      Selenomonas ruminantium subsp. lactilytica TAM6421
3.715e-06	1	0	11	1	3.167e-06	1000008257	assembly	                        GCF_000284095.1 Selenomonas ruminantium subsp. lactilytica TAM6421
3.715e-06	1	1	11	1	3.837e-06	1000008258	sequence	                          NC_017068.1 Selenomonas ruminantium subsp. lactilytica TAM6421 DNA, complete genome
7.43e-06	2	0	5	1	1.094e-06	1843488	order	            Acidaminococcales
7.43e-06	2	0	5	1	1.094e-06	909930	family	              Acidaminococcaceae
7.43e-06	2	1	5	1	1.094e-06	904	genus	                Acidaminococcus
3.715e-06	1	0	4	1	1.71e-06	187327	species	                  Acidaminococcus intestini
3.715e-06	1	0	4	1	1.71e-06	568816	no rank	                    Acidaminococcus intestini RyC-MR95
3.715e-06	1	0	4	1	1.71e-06	1000019033	assembly	                      GCF_000230275.1 Acidaminococcus intestini RyC-MR95
3.715e-06	1	1	4	1	1.71e-06	1000019034	sequence	                        NC_016077.1 Acidaminococcus intestini RyC-MR95, complete genome
8.173e-05	22	0	76	3.01	5.888e-06	526524	class	          Erysipelotrichia
8.173e-05	22	0	76	3.01	5.888e-06	526525	order	            Erysipelotrichales
8.173e-05	22	0	76	3.01	5.888e-06	128827	family	              Erysipelotrichaceae
4.829e-05	13	0	26	5.46	6.401e-06	1647	genus	                Erysipelothrix
4.829e-05	13	0	14	9.29	6.004e-06	1514105	species	                  Erysipelothrix larvae
4.829e-05	13	0	14	9.29	6.004e-06	1000022532	assembly	                    GCF_001545095.1 Erysipelothrix larvae strain=LV19
4.829e-05	13	13	14	9.29	6.046e-06	1000022533	sequence	                      NZ_CP013213.1 Erysipelothrix larvae strain LV19, complete genome
1.857e-05	5	0	22	2.18	5.296e-06	433334	no rank	                unclassified Erysipelotrichaceae
1.857e-05	5	0	22	2.18	5.296e-06	544447	no rank	                  unclassified Erysipelotrichaceae (miscellaneous)
1.857e-05	5	0	22	2.18	5.296e-06	1834207	species	                    Erysipelotrichaceae bacterium I46
1.857e-05	5	0	22	2.18	5.296e-06	1000023460	assembly	                      GCF_001688965.2 Erysipelotrichaceae bacterium I46
1.857e-05	5	5	22	2.18	5.296e-06	1000023461	sequence	                        NZ_CP015404.2 Erysipelotrichaceae bacterium I46, complete genome
1.114e-05	3	0	19	1.58	8.097e-06	191303	genus	                Turicibacter
1.114e-05	3	0	19	1.58	8.097e-06	1712675	species	                  Turicibacter sp. H121
1.114e-05	3	0	19	1.58	8.097e-06	1000023169	assembly	                    GCF_001543345.1 Turicibacter sp. H121
1.114e-05	3	3	19	1.58	8.097e-06	1000023170	sequence	                      NZ_CP013476.1 Turicibacter sp. H121, complete genome
3.715e-06	1	0	9	1	3.839e-06	1729679	genus	                Faecalibaculum
3.715e-06	1	0	9	1	3.839e-06	1702221	species	                  Faecalibaculum rodentium
3.715e-06	1	0	9	1	3.839e-06	1000023087	assembly	                    GCF_001564455.1 Faecalibaculum rodentium strain=Alo17
3.715e-06	1	1	9	1	3.839e-06	1000023088	sequence	                      NZ_CP011391.1 Faecalibaculum rodentium strain Alo17, complete genome
4.829e-05	13	0	356	1.31	2.563e-05	1737404	class	          Tissierellia
4.086e-05	11	0	318	1.3	2.579e-05	1737405	order	            Tissierellales
4.086e-05	11	1	318	1.3	3.327e-05	1570339	family	              Peptoniphilaceae
1.857e-05	5	2	167	1.05	4.723e-05	165779	genus	                Anaerococcus
7.43e-06	2	0	66	1.11	3.645e-05	33034	species	                  Anaerococcus prevotii
7.43e-06	2	0	66	1.11	3.645e-05	525919	no rank	                    Anaerococcus prevotii DSM 20548
7.43e-06	2	0	66	1.11	3.645e-05	1000015682	assembly	                      GCF_000024105.1 Anaerococcus prevotii DSM 20548
7.43e-06	2	2	66	1.11	3.777e-05	1000015683	sequence	                        NC_013171.1 Anaerococcus prevotii DSM 20548, complete genome
3.715e-06	1	0	10	1	5.841e-06	1870984	species	                  Anaerococcus mediterraneensis
